Iteration,Median Score,Average Score,Median Time,Average Time,
0,314488.563483774,314488.563483774,170.85,170.85
1,298246.765860547,298246.765860547,666.867,666.867
2,287663.037529857,287663.037529857,1576.827,1576.827
3,273277.809356385,273277.809356385,3742.531,3742.531
4,264334.107908837,264334.107908837,4595.368,4595.368
5,255527.537271273,255527.537271273,7614.706,7614.706
6,248791.938405682,248791.938405682,8690.382,8690.382
7,239535.842172304,239535.842172304,11170.742,11170.742
8,234843.055047701,234843.055047701,16830.011,16830.011
